Device Time, G(x), G(y), G(z), G(calibrated), Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),GPS Altitude(m),Acceleration Sensor(Z axis)(g),GPS Bearing(°),Trip Distance(km),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS Accuracy(m),Engine RPM(rpm),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Speed (OBD)(km/h)
11-mai-2016 20:35:46.475,-0.5750885,8.86000061,-0.20829773,0.07743315,0.13581413,-0.03801165,1.08048713,100.30000305,0.24683647,305.35998535,16.32339668,48.86749268,2.09988666,8,1.04999995,3142,71,40.28100204,39
11-mai-2016 20:35:46.578,0.91921997,8.46878052,5.85749817,0.11086918,0.08146747,-0.0347188,1.06487679,100.30000305,-0.283317,305.35998535,16.32339668,48.86749268,2.09988666,8,1.04999995,3142,71,40.28100204,39
11-mai-2016 20:35:46.671,0.18821716,8.00935364,2.6116333,-0.04825366,-0.09538268,0.08723952,0.78778744,100.30000305,0.33537787,305.35998535,16.32339668,48.86749268,2.09988666,8,1.04999995,3142,71,40.28100204,39
11-mai-2016 20:35:46.772,-0.63371277,12.53657532,-2.71717834,0.15448919,-0.1897499,0.06284723,0.77522576,100.30000305,-0.32612404,305.35998535,16.32339668,48.86749268,2.09988666,8,1.04999995,3142,71,40.28100204,39
11-mai-2016 20:35:46.873,0.7409668,9.81474304,4.89678955,0.11482356,0.12102373,0.07553178,1.00048339,100.30000305,0.39916304,305.35998535,16.32339668,48.86749268,2.09988666,8,1.04999995,3142,71,40.28100204,39
11-mai-2016 20:35:46.972,-0.01516724,7.24604797,7.7310791,0.10620755,0.12102373,0.07553178,1.00048339,100.30000305,0.39916304,305.35998535,16.32339668,48.86749268,2.09988666,8,1.04999995,3142,71,40.28100204,39
11-mai-2016 20:35:47.072,0.05421448,7.67436218,0.88043213,-0.11977285,0.15073022,0.06284723,1.14439356,100.30000305,-0.19843395,305.35998535,16.32339668,48.86749268,2.09988666,8,1.04999995,3142,71,40.28100204,39
11-mai-2016 20:35:47.175,2.51882935,6.95053101,5.72351074,0.08733764,0.18479843,0.29700819,0.98584837,100.30000305,0.48538685,305.35998535,16.32339668,48.86749268,2.09988666,8,1.04999995,3142,71,40.28100204,39
11-mai-2016 20:35:47.272,4.80157471,8.51304626,0.13386536,0.08165757,-0.36823586,-0.06094027,0.5853371,100.30000305,-0.32917267,305.35998535,16.32339668,48.86749268,2.09988666,8,1.04999995,3142,71,40.28100204,39
11-mai-2016 20:35:47.372,-2.19264221,10.41653442,2.00146484,0.19688773,0.66720474,0.20114847,0.97279829,100.30000305,1.23823619,305.35998535,16.32339668,48.86749268,2.09988666,8,1.04999995,3142,71,40.28100204,39
11-mai-2016 20:35:47.472,2.03308105,6.15132141,7.51931763,-0.01380869,-0.40780061,0.20675892,0.54826182,100.30000305,-0.01561781,305.35998535,16.32339668,48.86749268,2.09988666,8,1.04999995,3142,71,40.28100204,39
11-mai-2016 20:35:47.576,1.34155273,10.79101562,-0.18795776,0.07350266,0.09465247,0.1751712,1.07707298,100.30000305,-0.01830093,305.35998535,16.32339668,48.86749268,2.09988666,8,1.04999995,3142,71,40.28100204,39
11-mai-2016 20:35:47.671,1.74235535,8.87077332,-0.61627197,0.07003906,0.10932752,0.09431206,1.01658058,100.30000305,0.33293897,305.35998535,16.32339668,48.86749268,2.09988666,8,1.04999995,3142,71,40.28100204,39
11-mai-2016 20:35:47.774,0.57107544,8.39579773,2.53865051,-0.01122111,0.04313702,0.11126472,0.78583539,100.30000305,0.57636875,305.35998535,16.32339668,48.86749268,2.09988666,8,1.04999995,3142,71,40.28100204,39
11-mai-2016 20:35:47.872,0.71702576,7.94714355,-0.57798767,0.07554669,-0.15129648,0.14797448,0.73388237,100.30000305,0.29915655,305.35998535,16.32339668,48.86749268,2.09988666,8,1.04999995,3142,71,40.28100204,39
11-mai-2016 20:35:47.973,2.53079224,8.69129944,3.76856995,0.09104376,-0.19920187,0.07126212,0.78900689,100.30000305,-0.21501952,305.35998535,16.32339668,48.86749268,2.09988666,8,1.04999995,3142,71,40.28100204,39
11-mai-2016 20:35:48.074,2.62770081,8.25700378,5.46388245,0.13700414,-0.04521769,0.05991991,0.92779499,100.30000305,0.11585354,305.35998535,16.32339668,48.86749268,2.09988666,8,1.04999995,3142,71,40.28100204,39
11-mai-2016 20:35:48.175,1.74356079,8.46517944,3.61183167,0.04763973,-0.04521769,0.05991991,0.92779499,100.30000305,0.11585354,305.35998535,16.32339668,48.86749268,2.09988666,8,1.04999995,3142,71,40.28100204,39
11-mai-2016 20:35:48.272,1.05801392,9.07774353,2.42619324,0.02304016,-0.04481059,0.177733,0.86291325,100.30000305,0.26817855,305.35998535,16.32339668,48.86749268,2.09988666,8,1.04999995,3142,71,40.28100204,39
11-mai-2016 20:35:48.374,1.5329895,8.78103638,3.6907959,0.03297297,0.00122177,0.11529018,0.98938388,100.30000305,-0.00208088,305.35998535,16.32339668,48.86749268,2.09988666,8,1.04999995,3142,71,40.28100204,39
11-mai-2016 20:35:48.473,1.7973938,8.0954895,2.60087585,-0.02129871,0.12734389,0.14163297,1.03828979,100.30000305,0.31464553,305.35998535,16.32339668,48.86749268,2.09988666,8,1.04999995,3142,71,40.28100204,39
11-mai-2016 20:35:48.577,0.62251282,9.1698761,0.22599792,0.03580631,-0.01343923,0.03930888,0.97328675,100.30000305,-0.25428951,305.35998535,16.32339668,48.86749268,2.09988666,8,1.04999995,3142,71,40.28100204,39
11-mai-2016 20:35:48.671,0.6033783,8.48551941,0.37434387,-0.00633692,-0.21594955,0.16870682,0.72351545,100.30000305,0.1497573,305.35998535,16.32339668,48.86749268,2.09988666,8,1.04999995,3142,71,40.28100204,39
11-mai-2016 20:35:48.776,1.03288269,9.36488342,1.94763184,0.00053053,-0.05638236,0.08040962,0.9082821,100.30000305,0.1415866,305.35998535,16.32339668,48.86749268,2.09988666,8,1.04999995,3142,71,40.28100204,39
11-mai-2016 20:35:48.871,1.06278992,9.64723206,-0.22386169,0.0823971,-0.11496536,0.02735694,0.83827835,100.30000305,0.1815892,305.35998535,16.32339668,48.86749268,2.09988666,8,1.04999995,3142,71,40.28100204,39
11-mai-2016 20:35:48.972,1.24703979,9.95471191,-2.21109009,0.03347223,-0.21992446,-0.05886688,0.75827312,100.30000305,-0.27221742,305.35998535,16.32339668,48.86749268,2.09988666,8,1.04999995,3142,71,40.28100204,39
11-mai-2016 20:35:49.072,3.20198059,8.77745056,-2.49822998,-0.00364021,-0.01378383,0.32639962,0.89474517,100.30000305,-0.35466155,305.35998535,16.32339668,48.86749268,2.09988666,8,1.04999995,3142,71,40.28100204,39
11-mai-2016 20:35:49.172,0.34973145,9.61373901,-1.23243713,0.08143306,-0.01100568,0.0356505,0.97999376,100.30000305,-0.22563069,305.35998535,16.32339668,48.86749268,2.09988666,8,1.04999995,3142,71,40.28100204,39
11-mai-2016 20:35:49.271,6.51603699,6.37864685,2.99568176,0.07115728,-0.01100568,0.0356505,0.97999376,100.30000305,-0.22563069,305.35998535,16.32339668,48.86749268,2.09988666,8,1.04999995,3142,71,40.28100204,39
11-mai-2016 20:35:49.375,2.50805664,7.78681946,3.67285156,0.12555966,-0.32802644,-0.24936531,0.51923591,100.30000305,0.24561702,305.35998535,16.32339668,48.86749268,2.09988666,8,1.04999995,3142,71,40.28100204,39
11-mai-2016 20:35:49.472,1.12860107,11.72779846,-9.42066956,0.28880242,0.85440886,0.30237442,1.40416467,100.30000305,-1.27191067,305.11999512,16.32339668,48.86749649,2.09987497,9,1,3142,71,-,39
11-mai-2016 20:35:49.577,4.32540894,4.68093872,14.11752319,0.67172718,-0.36279026,0.16553685,0.61387461,103.09999847,-0.13891689,328.98999023,16.32339668,48.86777878,2.09933329,9,0,3142,71,-,39
11-mai-2016 20:35:49.674,-3.18565369,14.13139343,-9.11917114,0.55123734,0.27335313,-0.15570186,1.05475402,103.09999847,0.59539324,330.35998535,16.32339668,48.86778259,2.09932661,9,0,3142,71,29.5394001,39
11-mai-2016 20:35:49.771,4.59220886,5.91323853,6.6519165,0.44230506,0.22418147,0.39908653,1.08195078,103.19999695,0.30952349,334.08999634,16.32339668,48.86779785,2.0993166,8,0,3142,71,28.46523857,28
11-mai-2016 20:35:49.872,-1.21636963,12.93617249,-11.27391052,0.46618849,0.22024128,0.3853054,0.72717381,103.19999695,0.80040538,334.08999634,16.32339668,48.86779785,2.0993166,8,0,1647,73,28.46523857,28
11-mai-2016 20:35:49.975,-3.01577759,10.44165039,-4.07151794,0.27585936,0.22024128,-0.3074187,1.06438839,103.30000305,-0.51503748,335.60998535,16.32526398,48.86780167,2.09931159,8,1.24000001,1647,73,28.87268066,28
11-mai-2016 20:35:50.072,1.86558533,8.16488647,3.48023987,0.38286725,0.183487,-0.3074187,1.06438839,103.30000305,-0.51503748,337.8999939,16.32526398,48.86781693,2.09930325,8,0,1657,73,28.90971756,28
11-mai-2016 20:35:50.172,2.03308105,9.49530029,3.56877136,0.33353108,-0.09942956,0.20053874,0.5888741,103.40000153,0.55075699,338.98999023,16.32653999,48.86782455,2.09929991,8,0,1657,73,28.94676018,28
11-mai-2016 20:35:50.273,2.07376099,6.98641968,-18.50860596,1.120471,0.57500368,0.4073801,1.13219738,103.40000153,-1.11543739,338.98999023,16.32777596,48.86782455,2.09929991,8,0,1645,73,28.94676018,28
11-mai-2016 20:35:50.372,7.54016113,12.15252686,3.82121277,0.42221075,0.0593956,0.2057821,1.03060591,103.40000153,0.03060497,340.47000122,16.32777596,48.86782837,2.0992949,8,0,1657,73,29.29863739,28
11-mai-2016 20:35:50.472,-3.66542053,7.44345093,3.13208008,0.32083288,-0.16761057,0.13480307,0.4506942,103.5,0.58636862,343.82998657,16.32913017,48.86784363,2.09928823,8,0,1657,73,28.98380089,28
11-mai-2016 20:35:50.574,1.35591125,11.1068573,-19.092453,0.40964425,1.25659883,0.13821724,1.13219738,103.5,-2.04622364,345.04000854,16.32913017,48.86785126,2.09928656,8,0,1655,73,29.48383904,28
11-mai-2016 20:35:50.671,8.82511902,9.29071045,4.64074707,0.48202419,1.25659883,0.13821724,1.13219738,103.59999847,-2.04622364,345.72000122,16.33038902,48.86785889,2.09928322,8,0,1673,73,28.90971756,29
11-mai-2016 20:35:50.774,-6.55236816,8.21992493,-10.73193359,0.32564658,0.24920201,-0.33241916,1.06768119,103.59999847,0.45587254,346.61999512,16.33160591,48.86786652,2.09928012,8,0,1673,73,28.90971756,29
11-mai-2016 20:35:50.872,4.77166748,1.99020386,9.62979126,0.29321256,0.53186727,-0.66792738,0.8379128,103.59999847,-1.19397891,347.79998779,16.33160591,48.86787033,2.09927845,8,0,1673,73,28.83563995,29
11-mai-2016 20:35:50.972,0.53877258,5.71583557,-10.01049805,0.28815362,-0.38686365,0.11028946,0.41971779,103.69999695,-0.53284252,349.39001465,16.33319283,48.86788177,2.09927511,8,0,1695,73,29.26160049,29
11-mai-2016 20:35:51.072,3.61474609,8.74992371,7.66288757,0.33434582,1.25411427,0.58897525,0.91084391,103.69999695,1.87510312,351.04000854,16.33319283,48.86788559,2.09927344,9,0,1698,73,30.90987968,29
11-mai-2016 20:35:51.172,-0.07139587,11.51603699,-4.42803955,0.47547984,-0.02120934,0.41116136,0.72071099,103.80000305,0.4185546,352.27999878,16.33435249,48.86789322,2.09927177,9,0,1698,73,30.29871941,29
11-mai-2016 20:35:51.272,-2.20700073,9.37924194,1.61143494,0.36621076,0.05702914,0.41140401,0.97121334,103.80000305,-0.16355339,353.64001465,16.33545685,48.86790085,2.09927011,9,0,1691,73,30.29871941,29
11-mai-2016 20:35:51.373,1.13937378,10.62112427,-0.76344299,0.1844492,0.3803561,0.1048019,1.29196358,103.80000305,-0.57321066,354.51998901,16.33545685,48.86790848,2.09927011,9,0,1720,73,30.85431862,29
11-mai-2016 20:35:51.471,1.73995972,6.97685242,6.46887207,0.12508361,-0.20155092,0.09980119,0.75949258,103.90000153,0.12426843,354.88000488,16.33664513,48.86791611,2.09926844,9,0,1738,73,31.98403931,30
11-mai-2016 20:35:51.579,0.36888123,8.62310791,-0.32077026,0.08756432,-0.0615264,0.06662849,0.84522957,103.90000153,0.30159545,354.88000488,16.3377285,48.86791611,2.09926844,9,0,1725,73,31.98403931,30
11-mai-2016 20:35:51.671,0.37844849,9.49649048,1.99787903,0.10472968,-0.0615264,0.06662849,0.84522957,103.90000153,0.30159545,357.32998657,16.33882904,48.86793518,2.09926677,9,0,1725,73,31.24323845,30
11-mai-2016 20:35:51.772,1.18003845,8.9987793,1.25370789,0.02672178,-0.07501937,0.22261344,0.89730543,103.90000153,-0.08293846,357.32998657,16.33982086,48.86793518,2.09926677,8,1.36000001,1748,73,31.24323845,30
11-mai-2016 20:35:51.872,0.57347107,9.21414185,1.68920898,-0.02303951,-0.04249878,0.09687386,0.94023532,104,0.05084892,357.32998657,16.33982086,48.86794662,2.09926677,8,0,1752,73,30.85431862,30
11-mai-2016 20:35:51.974,-0.43391418,8.76309204,4.10954285,0.02699814,0.16435726,0.01516235,1.05926633,104,0.38221037,357.32998657,16.34092903,48.86795807,2.09926677,8,0,1752,73,31.42844009,30
11-mai-2016 20:35:52.072,0.39280701,7.16468811,0.28701782,-0.17519641,-0.02100891,0.0052838,0.97096914,104.09999847,0.0223114,357.32998657,16.34217834,48.86796188,2.09926677,8,0,1763,73,31.96552086,30
11-mai-2016 20:35:52.172,-0.0737915,5.84384155,1.17834473,-0.29948503,-0.08388264,0.14565688,0.89401257,104.09999847,0.0349944,357.32998657,16.34217834,48.86797333,2.09926844,8,0,1793,73,31.07655907,30
11-mai-2016 20:35:52.275,-2.48336792,7.66358948,6.38632202,0.02068514,-0.36587143,-0.24131595,0.54252845,104.09999847,-0.32197726,357.32998657,16.34381294,48.86798096,2.09926844,8,0,1793,73,31.00247955,31
11-mai-2016 20:35:52.373,1.99719238,11.10446167,-0.37460327,0.11154427,0.17532016,0.30456915,0.79900831,104.19999695,0.70576513,357.32998657,16.34498405,48.86798477,2.09927011,8,0,1789,73,30.57651901,31
11-mai-2016 20:35:52.473,1.56170654,5.94195557,9.7350769,0.26623464,-0.29289821,0.13199863,0.37203136,104.19999695,0.48636213,357.32998657,16.34498405,48.86799622,2.09927011,8,0,1815,73,31.11359978,31
11-mai-2016 20:35:52.584,-0.74378967,10.21792603,-1.01467896,0.17013974,0.26860243,-0.14716409,0.73949128,104.19999695,0.9196806,8.76000023,16.3461895,48.86800385,2.09927177,8,0,1818,73,31.11359978,31
11-mai-2016 20:35:52.672,-0.64926147,11.66558838,-9.09643555,0.31656054,0.50991237,-0.06618363,1.18915272,104.19999695,-1.0272615,8.35000038,16.34724808,48.86801147,2.09927344,8,0,1818,73,31.20620155,31
11-mai-2016 20:35:52.772,0.33059692,8.78103638,0.8014679,0.28346527,-0.10022977,0.03369999,0.89511073,104.30000305,-0.01830093,9.27999973,16.34724808,48.8680191,2.09927511,8,0,1821,73,31.85439682,31
11-mai-2016 20:35:52.875,2.06898499,8.04284668,5.27723694,0.0957917,0.00335777,0.2109057,0.81986201,104.30000305,0.43794462,9.97999954,16.34848785,48.86802673,2.09927678,8,0,1864,73,31.87291908,31
11-mai-2016 20:35:52.975,3.42929077,11.94195557,9.13088989,0.15399647,0.57229352,0.3495709,1.21732473,104.30000305,0.83077365,9.97999954,16.34963417,48.86802673,2.09927678,8,0,1864,73,31.87291908,32
11-mai-2016 20:35:53.072,-0.13362122,9.15670776,3.6907959,0.14870752,0.57229352,0.3495709,1.21732473,104.40000153,0.83077365,11.28999996,16.34963417,48.86804199,2.09928155,9,0,1866,73,32.6322403,32
11-mai-2016 20:35:53.172,1.26139832,7.60377502,1.28242493,-0.11072499,-0.12822075,-0.02374212,0.80547118,104.40000153,-0.43186229,12.01000023,16.3512249,48.86804962,2.09928489,9,0,1866,73,33.00263977,32
11-mai-2016 20:35:53.273,1.91583252,9.0705719,-0.31239319,0.16657376,0.61520773,-0.66938949,1.24513113,104.40000153,-0.88017982,12.82999992,16.35281563,48.86805725,2.09928656,9,0,1885,73,33.1137619,32
11-mai-2016 20:35:53.375,-2.78366089,8.46398926,-2.57121277,0.16202925,-0.02815528,0.26651862,0.81669205,104.40000153,0.35367286,13.17000008,16.35281563,48.86806488,2.09928989,9,0,1901,73,33.03967667,32
11-mai-2016 20:35:53.472,-0.8012085,6.69688416,8.80307007,0.13798583,0.17621899,-0.13728555,0.82510692,104.40000153,0.72637618,13.36999989,16.35419655,48.86807251,2.09929323,9,0,1901,73,33.65084076,33
11-mai-2016 20:35:53.574,0.13079834,5.75291443,2.7492218,-0.25713074,0.05478765,-0.1587505,1.03109431,104.40000153,0.05316651,13.85000038,16.35419655,48.86808014,2.0992949,9,0,1910,73,33.53972244,33
11-mai-2016 20:35:53.671,-2.90211487,10.33277893,1.79449463,0.04904022,-0.18673295,0.16480425,0.79229975,104.5,-0.02220351,14.71000004,16.3556633,48.86809158,2.09929824,9,0,1929,73,33.53972244,33
11-mai-2016 20:35:53.771,0.50286865,7.78800964,9.16079712,0.09044819,-0.12734406,0.0848006,0.86766976,104.5,-0.06891313,14.84000015,16.35680962,48.86809921,2.09930158,9,0,1929,73,33.53972244,33
11-mai-2016 20:35:53.871,-1.28935242,9.21653748,7.58511353,0.09795756,-0.05188058,0.05479787,0.85766989,104.5,0.29964495,14.73999977,16.35817528,48.86810684,2.09930491,9,0,1930,73,33.57675934,33
11-mai-2016 20:35:53.972,-1.11706543,8.70088196,2.14743042,0.01339978,0.04885276,-0.11740712,0.9308452,104.5,0.36806375,14.31000042,16.35817528,48.86811447,2.09930825,9,0,1945,73,34.05827713,33
11-mai-2016 20:35:54.072,-0.09054565,9.18063354,1.42001343,0.03068691,-0.05265857,-0.00922993,0.93584436,104.5,0.04475162,13.81999969,16.35932159,48.8681221,2.09931159,9,0,1956,73,34.16939926,33
11-mai-2016 20:35:54.171,-0.13002014,8.59439087,3.63098145,0.0339286,-0.04851962,-0.01325384,0.87608469,104.5,0.27013063,13.94999981,16.36027145,48.86813354,2.09931493,9,0,1959,73,34.07679749,34
11-mai-2016 20:35:54.277,-0.13839722,8.60037231,1.48820496,-0.01738876,-0.04851962,-0.01325384,0.87608469,104.5,0.27013063,13.94999981,16.36168861,48.86813354,2.09931493,9,1,1959,73,34.07679749,34
11-mai-2016 20:35:54.374,-0.59184265,9.25840759,-0.82206726,0.0340297,-0.07922044,-0.08886805,0.91608727,104.59999847,-0.0880605,14.43999958,16.36295509,48.8681488,2.0993216,9,0,1972,73,34.28051758,34
11-mai-2016 20:35:54.472,0.00157166,9.22850037,2.50157166,0.03587814,-0.01326658,-0.02984096,0.90657425,104.59999847,0.28757012,14.13000011,16.36295509,48.86815643,2.09932327,9,0,1972,73,34.37311935,34
11-mai-2016 20:35:54.577,-0.1348114,8.40895081,3.14523315,0.02809219,-0.01267946,-0.04984226,0.96499318,104.59999847,0.10109714,14.06000042,16.36295509,48.86816406,2.09932661,9,0,1983,73,34.83611679,34
11-mai-2016 20:35:54.672,-0.94717407,9.22131348,3.37135315,0.09826708,-0.02833137,-0.03167015,0.96060216,104.59999847,0.04048352,13.46000004,16.36496735,48.86817169,2.09932995,9,0,1984,73,34.83611679,34
11-mai-2016 20:35:54.775,-0.82752991,9.18183899,-1.31738281,0.04755543,-0.21955699,-0.14484805,0.65277904,104.59999847,0.30196252,13.81999969,16.36643028,48.86818314,2.09933329,9,0,1984,73,34.76203918,34
11-mai-2016 20:35:54.872,-0.5978241,8.27494812,1.9571991,0.02200276,-0.13796666,-0.03045069,0.84486401,104.59999847,0.06694764,14.11999989,16.36771393,48.86819077,2.09933662,9,0,1963,73,34.33607864,34
11-mai-2016 20:35:54.973,0.01713562,8.01652527,3.82600403,-0.00174421,-0.09421139,0.00174675,0.81717891,104.69999695,0.2900106,14.39999962,16.36771393,48.86819839,2.09933996,9,0,1918,73,34.94723892,34
11-mai-2016 20:35:55.074,-0.5475769,7.79997253,1.98112488,-0.08497655,-0.09421139,0.00174675,0.81717891,104.69999695,0.2900106,14.43999958,16.36905479,48.86820602,2.0993433,9,0,1982,73,35.05835724,34
11-mai-2016 20:35:55.173,-0.53440857,8.07514954,0.5526123,0.00610939,-0.1072915,-0.09301484,0.88462245,104.69999695,-0.02805815,14.39000034,16.37018776,48.86821365,2.09934664,9,0,1982,73,34.29903793,34
11-mai-2016 20:35:55.272,0.15950012,8.18164062,5.26527405,0.00719823,-0.09304681,-0.0438663,0.82961923,104.69999695,0.26305652,13.67000008,16.37018776,48.8682251,2.09934998,9,0,1949,73,34.33607864,34
11-mai-2016 20:35:55.371,-0.4099884,9.20455933,3.66807556,0.10368323,-0.00255708,-0.03264541,0.90145218,104.69999695,0.3248896,13.65999985,16.37158394,48.86823273,2.09935331,9,0,1940,73,34.39163971,33
11-mai-2016 20:35:55.476,-3.71327209,9.19021606,-1.64997864,0.13051248,-0.26909509,0.4432359,0.57948244,104.69999695,-0.06000984,13.63000011,16.37273026,48.86824036,2.09935498,9,0,1944,73,35.13243866,33
11-mai-2016 20:35:55.572,0.04464722,8.43408203,2.56497192,0.10168079,0.12606958,-0.17997126,1.09658587,104.69999695,-0.27965707,14.02999973,16.3740406,48.86824799,2.09935832,9,0,1944,73,34.39163971,33
11-mai-2016 20:35:55.672,0.42750549,9.82550049,-1.75167847,0.06820482,-0.14276698,-0.0883812,0.85071868,104.69999695,-0.04696132,13.64000034,16.3740406,48.86825562,2.09936166,9,0,1917,73,33.9101181,33
11-mai-2016 20:35:55.775,0.03388977,7.28193665,4.58093262,-0.03025478,0.16104724,-0.02691364,1.1397599,104.69999695,0.1175614,13.81000042,16.37547112,48.86826324,2.099365,9,0,1917,74,33.81752014,33
11-mai-2016 20:35:55.873,-1.13980103,7.23048401,3.83436584,0.11756104,-0.15738237,-0.11618766,0.73705238,104.69999695,0.29086298,14.15999985,16.37547112,48.86827469,2.09936833,9,0,1948,74,33.68787766,33
11-mai-2016 20:35:55.974,0.18702698,9.46299744,0.40545654,0.07497795,-0.15738237,0.01906493,0.96462762,104.69999695,-0.05866906,14.52999973,16.37714005,48.86828232,2.09937167,9,0,1908,74,33.63231659,33
11-mai-2016 20:35:56.071,3.35632324,8.76548767,6.92590332,0.28184557,-0.03396921,0.01906493,0.96462762,104.69999695,-0.05866906,14.89999962,16.37851524,48.86828995,2.09937501,9,0,1908,74,33.59527969,33
11-mai-2016 20:35:56.172,-0.27000427,7.59898376,4.8800354,0.13548568,0.1894753,0.34213284,0.89352572,104.80000305,0.60600442,15.22000027,16.3796711,48.86829758,2.09937835,9,0,1871,74,33.22488022,32
11-mai-2016 20:35:56.272,-1.00340271,7.80955505,1.84353638,0.08408866,-0.07868088,-0.02752337,0.77461606,104.80000305,0.39745519,15.02999973,16.3796711,48.86830521,2.09938169,9,0,1911,74,33.9101181,32
11-mai-2016 20:35:56.374,1.99838257,10.21792603,1.33148193,0.0668661,-0.24922079,-0.14936036,0.73022246,104.80000305,-0.01195943,15.07999992,16.38093567,48.86831284,2.09938502,9,0,1872,74,33.20635605,33
11-mai-2016 20:35:56.475,-0.52842712,7.50924683,3.60945129,0.00029755,0.01596021,0.03516365,0.85742569,104.80000305,0.44318953,15.27000046,16.38204575,48.86832047,2.09938836,9,0,1872,74,33.57675934,32
11-mai-2016 20:35:56.572,-0.27479553,7.57026672,1.52050781,-0.00066236,-0.10158519,0.04552905,0.78534853,104.80000305,0.33330449,15.27000046,16.38204575,48.86832047,2.09938836,9,1,1901,74,33.57675934,32
