Device Time, Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Torque(Nm),Trip Distance(km),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS Bearing(°),GPS Accuracy(m),Trip Time(Since journey start)(s),Intake Air Temperature(°C),Ambient air temp(°C),Engine Oil Temperature(°C),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Speed (OBD)(km/h)
08-févr.-2019 08:19:37.442,-0.01025072,0.97723508,0.29977798,0.05625651,91.92699432,11.32324409,180.13537598,48.80736542,2.05252481,20,214.90841675,4,1223,17,7,83,83,68.31124878,69
08-févr.-2019 08:19:37.543,0.02587086,0.80883038,0.47135547,-0.0090441,91.92699432,11.32625294,180.13537598,48.80736542,2.05252481,20,214.90841675,4,1223,17,7,83,83,68.31124878,69
08-févr.-2019 08:19:37.640,-0.08322606,0.91280198,0.20849779,-0.03255796,91.92699432,11.32625294,180.3323822,48.80722046,2.05237818,19,214.49465942,4,1223,17,7,83,83,69.94364929,69
08-févr.-2019 08:19:37.741,-0.26041704,0.88571084,0.34078088,0.02337859,26.37095261,11.33033562,180.3323822,48.80722046,2.05237818,19,214.49465942,4,1224,17,7,83,83,69.94364929,69
08-févr.-2019 08:19:37.841,-0.01879298,0.95770985,0.29587296,0.03682729,26.37095261,11.33033562,180.3323822,48.80722046,2.05237818,19,214.49465942,4,1224,17,7,83,83,69.94364929,69
08-févr.-2019 08:19:37.941,0.11153757,0.84324354,0.38202778,-0.02198965,26.37095261,11.33518505,180.3323822,48.80722046,2.05237818,19,214.49465942,4,1224,17,7,83,83,69.94364929,69
08-févr.-2019 08:19:38.043,0.11153757,0.84324354,0.38202778,-0.02198965,26.37095261,11.33518505,180.3323822,48.80722046,2.05237818,19,214.49465942,4,1224,17,7,83,83,69.94364929,69
08-févr.-2019 08:19:38.147,-0.13521186,1.08462358,0.32906574,0.17461914,26.37095261,11.33773422,180.3323822,48.80722046,2.05237818,19,214.49465942,4,1224,17,7,83,83,69.94364929,69
08-févr.-2019 08:19:38.245,0.16791651,1.01994634,0.35908574,0.13142405,26.37095261,11.34030247,180.3323822,48.80722046,2.05237818,19,214.49465942,4,1224,17,7,83,83,69.94364929,69
08-févr.-2019 08:19:38.343,0.12007983,0.93647623,0.39520729,0.06649611,26.37095261,11.34208488,180.3323822,48.80722046,2.05237818,19,214.49465942,4,1224,17,7,83,83,69.94364929,69
08-févr.-2019 08:19:38.442,-0.10885286,0.99968898,0.41107148,0.1284018,26.37095261,11.34208488,180.3323822,48.80722046,2.05237818,19,214.49465942,4,1224,17,7,83,83,69.94364929,69
08-févr.-2019 08:19:38.543,0.124473,0.92524922,0.32101163,0.02447414,26.37095261,11.34208488,180.3323822,48.80722046,2.05237818,19,214.49465942,4,1224,17,7,83,83,69.94364929,69
08-févr.-2019 08:19:38.641,0.13350339,0.86813813,0.48917219,0.05800534,26.37095261,11.34681892,180.56846619,48.80707169,2.0522356,19,214.06401062,4,1224,17,7,83,83,69.95296478,69
08-févr.-2019 08:19:38.741,-0.06955844,0.93208313,0.32101163,0.02546878,26.37095261,11.34957886,180.56846619,48.80707169,2.0522356,21,214.06401062,4,1225,17,7,83,83,69.95296478,69
08-févr.-2019 08:19:38.842,-0.13765249,1.02141082,0.51333463,0.19974604,26.37095261,11.3514576,180.56846619,48.80707169,2.0522356,21,214.06401062,4,1225,17,7,83,83,69.95296478,69
08-févr.-2019 08:19:38.941,0.16620806,0.80687791,0.49893478,0.01887625,26.37095261,11.35383415,180.56846619,48.80707169,2.0522356,21,214.06401062,4,1225,17,7,83,83,69.95296478,69
08-févr.-2019 08:19:39.041,-0.10836472,0.96332341,0.31979129,0.05675078,26.37095261,11.35383415,180.56846619,48.80707169,2.0522356,21,214.06401062,4,1225,17,7,83,84,69.95296478,69
08-févr.-2019 08:19:39.140,-0.04441978,1.14173472,0.30197456,0.21165895,26.37095261,11.35699272,180.56846619,48.80707169,2.0522356,21,214.06401062,4,1225,17,7,83,84,69.95296478,68
08-févr.-2019 08:19:39.242,0.12862208,0.70437074,0.48233837,-0.07675473,26.37095261,11.35699272,180.56846619,48.80707169,2.0522356,21,214.06401062,4,1225,17,7,83,84,69.95296478,68
08-févr.-2019 08:19:39.342,0.07346348,0.92085612,0.59704882,0.15765499,26.37095261,11.35699272,180.56846619,48.80707169,2.0522356,21,214.06401062,4,1225,17,7,83,84,69.95296478,68
08-févr.-2019 08:19:39.442,0.03099621,1.01091599,0.25364974,0.07180434,26.37095261,11.36298084,180.56846619,48.80707169,2.0522356,21,214.06401062,4,1225,17,7,83,84,69.95296478,68
08-févr.-2019 08:19:39.545,0.03099621,1.01091599,0.25364974,0.07180434,26.37095261,11.36517239,180.56846619,48.80707169,2.0522356,21,214.06401062,4,1225,17,7,83,84,69.95296478,68
08-févr.-2019 08:19:39.642,-0.05540268,0.79247808,0.5272463,0.01253594,26.37095261,11.36517239,180.8107605,48.80692673,2.05208206,19,213.89405823,4,1225,17,7,83,84,68.03643036,68
08-févr.-2019 08:19:39.741,-0.09420898,1.04410875,0.10769907,0.06909204,26.37095261,11.36830807,180.8107605,48.80692673,2.05208206,19,213.89405823,4,1226,17,7,83,84,68.03643036,68
08-févr.-2019 08:19:39.845,-0.02245395,0.91353422,0.40594614,0.04488086,26.37095261,11.37057495,180.8107605,48.80692673,2.05208206,19,213.89405823,4,1226,17,7,83,84,68.03643036,68
08-févr.-2019 08:19:39.941,-0.13740842,1.03385806,0.04961167,0.05398571,26.37095261,11.37216187,180.8107605,48.80692673,2.05208206,19,213.89405823,4,1226,17,7,83,84,68.03643036,68
08-févr.-2019 08:19:40.046,-0.10836472,0.89766997,0.50064319,0.08587836,26.37095261,11.37442875,180.8107605,48.80692673,2.05208206,19,213.89405823,4,1226,17,7,83,84,68.03643036,68
08-févr.-2019 08:19:40.142,-0.06955844,0.92720181,0.1704237,-0.0313353,26.37095261,11.37442875,180.8107605,48.80692673,2.05208206,19,213.89405823,4,1226,17,7,83,84,68.03643036,68
08-févr.-2019 08:19:40.244,-0.04856887,1.12635863,0.0542489,0.13829711,26.37095261,11.3784523,180.8107605,48.80692673,2.05208206,19,213.89405823,4,1226,17,7,83,84,68.03643036,68
08-févr.-2019 08:19:40.342,0.24870192,0.93623215,0.36811608,0.07624669,26.37095261,11.38026524,180.8107605,48.80692673,2.05208206,19,213.89405823,4,1226,17,7,83,84,68.03643036,68
08-févr.-2019 08:19:40.441,-0.14448631,0.99602801,0.20678934,0.05253235,26.37095261,11.38026524,180.8107605,48.80692673,2.05208206,19,213.89405823,4,1226,17,7,83,84,68.03643036,68
08-févr.-2019 08:19:40.543,0.06126024,0.83421314,0.31442189,-0.06618775,26.37095261,11.38404274,180.8107605,48.80692673,2.05208206,19,213.89405823,4,1226,17,7,83,84,68.03643036,68
08-févr.-2019 08:19:40.642,0.04490791,1.00969565,0.22607045,0.06235342,26.37095261,11.38404274,181.01283264,48.80675125,2.05190372,19,0,16,1226,17,7,83,84,0,68
08-févr.-2019 08:19:40.742,0.0207455,0.92939836,0.1836032,-0.02774077,26.37095261,11.38404274,181.01283264,48.80675125,2.05190372,19,0,16,1227,17,7,83,84,0,68
08-févr.-2019 08:19:40.841,0.0207455,0.92939836,0.1836032,-0.02774077,26.37095261,11.38404274,181.01283264,48.80675125,2.05190372,19,0,16,1227,17,7,83,84,0,68
08-févr.-2019 08:19:40.941,0.14009313,0.70900798,0.30783209,-0.16986987,29.85080147,11.39037895,181.01283264,48.80675125,2.05190372,19,0,16,1227,17,7,83,84,0,69
08-févr.-2019 08:19:41.040,0.01293543,1.13270426,0.35786539,0.22223049,29.85080147,11.39273643,181.01283264,48.80675125,2.05190372,19,0,16,1227,17,7,83,84,0,69
08-févr.-2019 08:19:41.141,0.04710449,0.98406887,0.23583303,0.04121781,29.85080147,11.39524746,181.01283264,48.80675125,2.05190372,19,0,16,1227,17,7,83,84,0,69
08-févr.-2019 08:19:41.243,0.09762588,0.93598813,0.25096506,0.00472407,29.85080147,11.39689541,181.01283264,48.80675125,2.05190372,19,0,16,1227,17,7,83,84,0,69
08-févr.-2019 08:19:41.344,-0.04832481,1.13563311,0.22070102,0.18143983,29.85080147,11.39923382,181.01283264,48.80675125,2.05190372,19,0,16,1227,17,7,83,84,0,69
08-févr.-2019 08:19:41.442,0.10104278,0.99041456,0.20971812,0.04297597,29.85080147,11.39923382,181.01283264,48.80675125,2.05190372,19,0,16,1227,17,7,83,84,0,69
08-févr.-2019 08:19:41.542,0.01220324,0.89132428,0.31588629,-0.01601294,29.85080147,11.40174484,181.01283264,48.80675125,2.05190372,19,0,16,1227,17,7,83,84,0,69
08-févr.-2019 08:19:41.654,0.0248946,0.8656975,0.19629455,-0.08434998,29.85080147,11.40485287,181.17454529,48.80661011,2.05175972,13,0,48,1227,17,7,83,84,0,70
08-févr.-2019 08:19:41.742,-0.08444639,1.1639446,0.13430212,0.19069885,29.85080147,11.40485287,181.17454529,48.80661011,2.05175972,13,0,48,1228,17,7,83,84,0,70
08-févr.-2019 08:19:41.842,-0.03221654,0.63578856,0.31051683,-0.24225256,29.85080147,11.40833378,181.17454529,48.80661011,2.05175972,13,0,48,1228,17,7,83,84,0,70
08-févr.-2019 08:19:41.941,-0.2274683,1.09316576,0.20556901,0.15803345,29.85080147,11.40833378,181.17454529,48.80661011,2.05175972,13,0,48,1228,17,7,83,84,0,70
08-févr.-2019 08:19:42.041,0.01415575,0.96771652,0.12698017,-0.00558007,55.86161041,11.41189766,181.17454529,48.80661011,2.05175972,13,0,48,1228,17,7,83,84,0,71
08-févr.-2019 08:19:42.144,-0.09664962,0.97455031,0.10379403,0.00065243,55.86161041,11.41189766,181.17454529,48.80661011,2.05175972,13,0,48,1228,17,7,83,84,0,71
08-févr.-2019 08:19:42.242,-0.02953183,1.07437277,0.20068772,0.11642881,55.86161041,11.41189766,181.17454529,48.80661011,2.05175972,13,0,48,1228,17,7,84,84,0,71
08-févr.-2019 08:19:42.341,0.08420233,0.82469463,0.40643424,-0.02823264,55.86161041,11.41793251,181.17454529,48.80661011,2.05175972,13,0,48,1228,17,7,84,84,0,71
08-févr.-2019 08:19:42.443,-0.08469045,0.95697773,0.35664508,0.06408495,55.86161041,11.4203949,181.17454529,48.80661011,2.05175972,13,0,48,1228,17,7,84,84,0,72
08-févr.-2019 08:19:42.546,-0.12105609,0.92500526,0.2036165,-0.01860816,55.86161041,11.4203949,181.17454529,48.80661011,2.05175972,13,0,48,1228,17,7,84,84,0,72
08-févr.-2019 08:19:42.643,-0.12105609,0.92500526,0.2036165,-0.01860816,55.86161041,11.42341518,181.30393982,48.80646896,2.05161715,13,0,48,1228,17,7,84,84,0,72
08-févr.-2019 08:19:42.741,-0.00341691,0.91084945,0.48355868,0.08212697,55.86161041,11.42657566,181.30393982,48.80646896,2.05161715,8,0,48,1229,17,7,84,84,0,72
08-févr.-2019 08:19:42.840,0.01366762,0.97991973,0.0742622,-0.00427215,55.86161041,11.42657566,181.30393982,48.80646896,2.05161715,8,0,48,1229,17,7,84,84,0,72
08-févr.-2019 08:19:42.941,-0.02684711,1.09316576,0.40374959,0.20436141,55.86161041,11.42935562,181.30393982,48.80646896,2.05161715,8,0,48,1229,17,7,84,84,0,72
08-févr.-2019 08:19:43.045,-0.05613488,0.88302606,0.28903913,-0.03311014,55.86161041,11.43112755,181.30393982,48.80646896,2.05161715,8,0,48,1229,17,7,84,84,0,73
08-févr.-2019 08:19:43.142,-0.26139331,1.01774979,-0.05265145,0.05220679,54.99188995,11.43437195,181.30393982,48.80646896,2.05161715,8,0,48,1229,17,7,84,84,0,73
08-févr.-2019 08:19:43.241,-0.00366097,0.84714854,0.17652531,-0.10855004,54.99188995,11.43437195,181.30393982,48.80646896,2.05161715,8,0,48,1229,17,7,84,84,0,73
08-févr.-2019 08:19:43.345,-0.00536942,0.92183232,0.09256705,-0.05793214,54.99188995,11.43437195,181.30393982,48.80646896,2.05161715,8,0,48,1229,17,7,84,84,0,73
08-févr.-2019 08:19:43.442,-0.27554905,1.11269093,0.19360985,0.18371113,54.99188995,11.43886375,181.30393982,48.80646896,2.05161715,8,0,48,1229,17,7,84,84,0,74
08-févr.-2019 08:19:43.544,-0.19183485,1.11342323,0.07767911,0.14410464,54.99188995,11.43886375,181.30393982,48.80646896,2.05161715,8,0,48,1229,17,7,84,84,0,74
08-févr.-2019 08:19:43.641,-0.19183485,1.11342323,0.07767911,0.14410464,54.99188995,11.44316864,181.30393982,48.80646896,2.05161715,0,0,48,1229,17,7,84,84,0,75
08-févr.-2019 08:19:43.740,-0.01708453,0.93281525,0.48502308,0.10159747,54.99188995,11.44316864,181.30393982,48.80646896,2.05161715,0,0,48,1230,17,7,84,84,0,75
08-févr.-2019 08:19:43.841,-0.13862875,0.97015721,0.15944077,0.0141177,54.99188995,11.44807625,181.30393982,48.80646896,2.05161715,0,0,48,1230,17,7,84,84,0,76
08-févr.-2019 08:19:43.943,-0.06516527,1.16809368,0.21752819,0.21264912,54.99188995,11.45083904,181.30393982,48.80646896,2.05161715,0,0,48,1230,17,7,84,84,0,77
08-févr.-2019 08:19:44.042,0.01562014,0.99724835,0.34956717,0.09438422,54.99188995,11.45083904,181.30393982,48.80646896,2.05161715,0,0,48,1230,17,7,84,84,0,77
08-févr.-2019 08:19:44.143,-0.12544926,0.84983325,0.55311716,0.07949609,54.99188995,11.45394039,181.30393982,48.80646896,2.05161715,0,0,48,1230,17,7,84,84,0,77
08-févr.-2019 08:19:44.243,0.03709783,0.98236042,0.17310841,0.02064093,114.79953766,11.45693493,181.30393982,48.80646896,2.05161715,0,0,48,1230,17,7,84,84,0,77
08-févr.-2019 08:19:44.346,-0.15351669,0.88473451,0.39276662,0.02462599,114.79953766,11.45693493,181.30393982,48.80646896,2.05161715,0,0,48,1230,17,7,84,84,0,77
08-févr.-2019 08:19:44.441,0.11788326,0.87716848,0.30636773,-0.02578035,114.79953766,11.45963001,181.30393982,48.80646896,2.05161715,0,0,48,1230,17,7,84,84,0,77
08-févr.-2019 08:19:44.541,0.08371419,0.8566671,0.15138665,-0.1029875,114.79953766,11.46223927,181.30393982,48.80646896,2.05161715,0,0,48,1230,17,7,84,84,0,77
08-févr.-2019 08:19:44.641,0.03538938,0.90450376,0.44035923,0.05457434,114.79953766,11.46489143,181.30393982,48.80646896,2.05161715,0,0,48,1230,17,7,84,84,0,77
08-févr.-2019 08:19:44.745,-0.09323271,1.01067197,0.03716437,0.0245394,114.79953766,11.46489143,181.30393982,48.80646896,2.05161715,0,0,48,1231,17,7,84,84,0,77
08-févr.-2019 08:19:44.845,0.02806744,0.94550663,0.30929649,0.03102866,114.79953766,11.46809959,181.30393982,48.80646896,2.05161715,0,0,48,1231,17,7,84,83,0,77
08-févr.-2019 08:19:44.942,0.06101617,0.78247142,0.53237164,0.00825226,114.79953766,11.46809959,181.30393982,48.80646896,2.05161715,0,0,48,1231,17,7,84,83,0,77
08-févr.-2019 08:19:45.044,0.25602388,1.05680025,0.45549127,0.2214599,114.79953766,11.4733057,181.30393982,48.80646896,2.05161715,0,0,48,1231,17,7,84,83,0,76
08-févr.-2019 08:19:45.144,0.25602388,1.05680025,0.45549127,0.2214599,114.79953766,11.4733057,181.30393982,48.80646896,2.05161715,0,0,48,1231,16,7,84,83,0,76
08-févr.-2019 08:19:45.242,0.14009313,0.980896,0.26390049,0.05592045,114.79953766,11.4733057,181.30393982,48.80646896,2.05161715,0,0,48,1231,16,7,84,83,0,76
08-févr.-2019 08:19:45.342,0.0656534,0.83885032,0.3888616,-0.02654583,114.79953766,11.47999573,181.30393982,48.80646896,2.05161715,0,0,48,1231,16,7,84,83,0,75
08-févr.-2019 08:19:45.443,-0.09909027,0.90596819,0.11136004,-0.06412154,114.79953766,11.47999573,181.30393982,48.80646896,2.05161715,0,0,48,1231,16,7,84,83,0,75
08-févr.-2019 08:19:45.542,0.05979585,0.92427301,0.57557112,0.14680016,114.79953766,11.48297501,181.30393982,48.80646896,2.05161715,0,0,48,1231,16,7,84,83,0,75
08-févr.-2019 08:19:45.646,0.04686042,0.75928527,0.45305058,-0.05916023,114.79953766,11.48593426,181.30393982,48.80646896,2.05161715,0,0,48,1231,16,7,84,83,0,74
08-févr.-2019 08:19:45.742,0.26310176,1.01238036,0.43401358,0.17484023,114.79953766,11.48593426,181.30393982,48.80646896,2.05161715,0,0,48,1232,16,7,84,83,0,74
08-févr.-2019 08:19:45.841,-0.10690033,0.99065864,0.28489006,0.06852809,114.79953766,11.48879147,181.30393982,48.80646896,2.05161715,0,0,48,1232,16,7,84,83,0,74
08-févr.-2019 08:19:45.942,0.01635233,1.03361392,0.34419778,0.12552293,114.79953766,11.49175167,181.30393982,48.80646896,2.05161715,0,0,48,1232,16,7,84,83,0,73
08-févr.-2019 08:19:46.040,0.04930107,0.74171263,0.31613034,-0.14780952,114.79953766,11.49359703,181.30393982,48.80646896,2.05161715,0,0,48,1232,16,7,84,83,0,73
08-févr.-2019 08:19:46.141,0.11593074,1.01774979,0.37153304,0.1280368,114.79953766,11.49643612,181.30393982,48.80646896,2.05161715,0,0,48,1232,16,7,84,83,0,73
08-févr.-2019 08:19:46.242,0.19842459,1.04874599,0.3258929,0.14957713,114.79953766,11.49643612,181.30393982,48.80646896,2.05161715,0,0,48,1232,16,7,84,83,0,73
08-févr.-2019 08:19:46.350,0.0622365,0.71584177,0.748613,0.11233622,114.79953766,11.4993763,181.30393982,48.80646896,2.05161715,0,0,48,1232,16,7,84,83,0,72
08-févr.-2019 08:19:46.443,-0.1576658,0.93818468,0.01934764,-0.0408748,114.79953766,11.4993763,181.30393982,48.80646896,2.05161715,0,0,48,1232,16,7,84,83,0,72
08-févr.-2019 08:19:46.544,0.17597064,0.97918755,0.40545803,0.11629416,114.79953766,11.4993763,181.30393982,48.80646896,2.05161715,0,0,48,1232,16,7,84,83,0,72
08-févr.-2019 08:19:46.643,0.17597064,0.97918755,0.40545803,0.11629416,114.79953766,11.50473881,181.30393982,48.80646896,2.05161715,0,0,48,1232,17,7,84,83,0,71
08-févr.-2019 08:19:46.740,0.24870192,0.76709533,0.36299074,-0.06981765,114.79953766,11.50473881,181.30393982,48.80646896,2.05161715,0,0,48,1233,17,7,84,83,0,71
08-févr.-2019 08:19:46.840,0.13277119,1.05167472,0.18604384,0.09831361,114.79953766,11.50473881,181.30393982,48.80646896,2.05161715,0,0,48,1233,17,7,84,83,0,71
08-févr.-2019 08:19:46.941,0.0539383,0.90011066,0.68222737,0.19413652,114.79953766,11.51114273,181.30393982,48.80646896,2.05161715,0,0,48,1233,17,7,84,83,0,70
08-févr.-2019 08:19:47.046,0.07712445,0.97210974,0.19238952,0.01840338,114.79953766,11.51343727,181.30393982,48.80646896,2.05161715,0,0,48,1233,17,7,84,83,0,70
08-févr.-2019 08:19:47.142,-0.01708453,0.9345237,0.40326142,0.06191739,114.79953766,11.51343727,181.30393982,48.80646896,2.05161715,0,0,48,1233,17,7,84,83,0,70
08-févr.-2019 08:19:47.241,0.2282005,0.80663383,0.34322149,-0.05142563,114.79953766,11.51652622,181.30393982,48.80646896,2.05161715,0,0,48,1233,17,7,84,83,0,69
08-févr.-2019 08:19:47.342,0.1037275,1.01652944,0.06889278,0.0360258,-,11.51940155,181.30393982,48.80646896,2.05161715,0,0,48,1233,17,7,84,83,0,69
08-févr.-2019 08:19:47.441,-0.16376741,0.94599479,0.38739723,0.0770674,-,11.52158642,181.30393982,48.80646896,2.05161715,0,0,48,1233,17,7,84,83,0,69
08-févr.-2019 08:19:47.542,0.00073219,0.85056543,0.49454159,0.03811262,-,11.52158642,181.30393982,48.80646896,2.05161715,0,0,48,1233,17,7,84,83,0,69
08-févr.-2019 08:19:47.643,-0.13765249,0.93574405,0.42888823,0.08401582,-,11.5243845,181.30393982,48.80646896,2.05161715,0,0,48,1233,17,7,84,83,0,69
08-févr.-2019 08:19:47.740,0.02587086,0.99017042,0.15382729,0.02286345,-,11.52666759,181.30393982,48.80646896,2.05161715,0,0,48,1234,17,7,84,83,0,68
08-févr.-2019 08:19:47.841,-0.15034385,0.97332996,0.32223195,0.07193238,-,11.52666759,181.30393982,48.80646896,2.05161715,0,0,48,1234,17,7,84,83,0,68
08-févr.-2019 08:19:47.945,-0.03612158,0.97210974,0.61877054,0.20993096,-,11.52953911,181.30393982,48.80646896,2.05161715,0,0,48,1234,17,7,84,81,0,68
08-févr.-2019 08:19:48.043,-0.06296869,0.72340775,0.53139538,-0.03741144,-,11.52953911,181.30393982,48.80646896,2.05161715,0,0,48,1234,17,7,84,81,0,68
08-févr.-2019 08:19:48.145,-0.20037712,1.18786287,0.28489006,0.26507014,-,11.53499794,181.30393982,48.80646896,2.05161715,0,0,48,1234,17,7,84,81,0,68
08-févr.-2019 08:19:48.245,0.15546921,0.82445055,0.05009979,-0.14740647,-,11.53499794,181.30393982,48.80646896,2.05161715,0,0,48,1234,17,7,84,81,0,68
08-févr.-2019 08:19:48.344,0.15546921,0.82445055,0.05009979,-0.14740647,-,11.53499794,181.30393982,48.80646896,2.05161715,0,0,48,1234,17,7,84,81,0,68
08-févr.-2019 08:19:48.442,0.00781007,1.1029284,0.53188354,0.2715711,-,11.53499794,181.30393982,48.80646896,2.05161715,0,0,48,1234,17,7,84,81,0,68
08-févr.-2019 08:19:48.541,-0.04808075,0.93086278,-0.07071223,-0.06711767,-,11.54152298,181.30393982,48.80646896,2.05161715,0,0,48,1234,17,7,84,81,0,67
08-févr.-2019 08:19:48.641,0.20306182,0.97015721,0.38666499,0.1045882,-,11.54152298,181.30393982,48.80646896,2.05161715,0,0,48,1234,17,7,84,81,0,67
08-févr.-2019 08:19:48.742,0.08469045,0.85007733,0.37909904,-0.0202064,-,11.54438877,181.30393982,48.80646896,2.05161715,0,0,48,1235,17,7,84,81,0,67
08-févr.-2019 08:19:48.841,0.12374081,0.81517607,0.46745044,0.00125342,-,11.5470686,181.30393982,48.80646896,2.05161715,0,0,48,1235,17,7,84,81,0,67
08-févr.-2019 08:19:48.942,-0.07199909,0.94867951,0.32711324,0.04323803,-,11.54984188,181.30393982,48.80646896,2.05161715,0,0,48,1235,17,7,84,81,0,67
08-févr.-2019 08:19:49.042,-0.00707788,0.92842215,0.28879508,0.00691198,-,11.55149841,181.30393982,48.80646896,2.05161715,0,0,48,1235,17,7,84,81,0,67
08-févr.-2019 08:19:49.142,0.07273128,0.84129101,0.19946739,-0.1037357,-,11.55149841,181.30393982,48.80646896,2.05161715,0,0,48,1235,17,7,84,81,0,67
08-févr.-2019 08:19:49.244,-0.13862875,1.14686,0.30051017,0.22308457,-,11.55404758,181.30393982,48.80646896,2.05161715,0,0,48,1235,17,7,84,81,0,66
08-févr.-2019 08:19:49.343,0.08981581,0.74244481,0.43816268,-0.078322,-,11.55674267,181.30393982,48.80646896,2.05161715,0,0,48,1235,17,7,84,81,0,66
08-févr.-2019 08:19:49.442,-0.14521851,1.22178793,-0.16882624,0.23273228,-,11.55674267,181.30393982,48.80646896,2.05161715,0,0,48,1235,17,7,84,81,0,66
08-févr.-2019 08:19:49.545,-0.17914349,1.07144403,0.37983119,0.18797573,-,11.55954742,181.30393982,48.80646896,2.05161715,0,0,48,1235,17,7,84,81,0,66
08-févr.-2019 08:19:49.641,0.04319945,0.92988646,0.29709327,0.01239224,-,11.55954742,181.30393982,48.80646896,2.05161715,0,0,48,1235,17,7,84,80,0,66
08-févr.-2019 08:19:49.741,0.03685377,0.96234709,0.07255374,-0.0212768,-,11.55954742,181.30393982,48.80646896,2.05161715,0,0,48,1236,17,7,84,80,0,66
08-févr.-2019 08:19:49.842,-0.041491,1.01750576,0.57288641,0.2209969,-,11.56594563,181.30393982,48.80646896,2.05161715,0,0,48,1236,17,7,84,80,0,66
